name,calories,protein,fat,carbs,fiber,sugar,p_ratio,f_ratio,c_ratio,type_any,type_breakfast,type_lunch/dinner,type_snack
pork backribs raw,0.3947671548461412,0.36444761734784936,0.3175957871799528,0.0,0.0,0.0,0.5386441572144552,0.4613558427855447,0.0,False,False,True,False
pork spareribs cooked,0.11568207997367122,0.09173656969480636,0.09733067005629199,0.0,0.0,0.0,0.4895238095238095,0.5104761904761905,0.0,False,False,True,False
pork stomach cooked,0.007240414678295211,0.010887024808138497,0.00381332849101144,7.43208610968734e-05,0.0,0.0,0.741280836067566,0.2551950419248998,0.00352412200753433,False,False,False,True
honey smoked ham cooked,0.011025176896494982,0.017669105836159202,0.002360631923007082,0.01025115325474116,0.0,0.0,0.6513157894736842,0.08552631578947369,0.2631578947368421,False,False,False,True
boston butt steak raw,0.13888431792002634,0.1409958950562199,0.10187034683130561,0.0,0.0,0.0,0.5847520355292376,0.4152479644707624,0.0,False,False,True,False
pork sirloin chops cooked,0.023037683067302948,0.04158486525075853,0.008171418195024514,0.0,0.0,0.0,0.8381294964028777,0.1618705035971223,0.0,True,False,False,False
pork country style ribs raw,0.03982228073062367,0.04426200249866144,0.027419647721082255,0.0,0.0,0.0,0.6215538847117795,0.37844611528822053,0.0,False,False,True,False
ham patties,0.0337337502056936,0.014813492771729433,0.03323043399309969,0.002819067145053819,0.0,0.0,0.2996389891696751,0.6606498194945848,0.039711191335740074,True,False,False,False
pork feet cooked,0.011025176896494982,0.01106550062466536,0.008171418195024514,0.0,0.0,0.0,0.5794392523364487,0.42056074766355145,0.0,False,False,False,True
ground pork cooked,0.15303603751851244,0.14349455648759596,0.11803159615035408,0.0,0.0,0.0,0.5529573590096286,0.4470426409903714,0.0,False,False,True,False
pork centre loin chops cooked,0.05397400032910976,0.07174727824379798,0.031596150354094785,0.0,0.0,0.0,0.6979166666666667,0.3020833333333333,0.0,False,False,True,False
pork leg cap steak cooked,0.05051834786901432,0.09548456184187044,0.015616488106046848,0.0,0.0,0.0,0.8615136876006441,0.13848631239935588,0.0,True,False,False,False
pork blade chops raw,0.06187263452361363,0.09958950562198823,0.027964408934083893,0.0,0.0,0.0,0.7837078651685393,0.21629213483146068,0.0,False,False,True,False
pork tenderloin raw,0.09972025670561133,0.18615027663751563,0.03232249863809697,0.0,0.0,0.0,0.8542178542178542,0.1457821457821458,0.0,False,False,True,False
pork sirloin chops raw,0.17936481816685865,0.3667678029626986,0.04230978754312693,0.0,0.0,0.0,0.8981643356643356,0.10183566433566434,0.0,False,False,True,False
pork leg cap steak raw,0.04673358565081455,0.08923790826343031,0.01416379153804249,0.0,0.0,0.0,0.8650519031141869,0.13494809688581316,0.0,True,False,False,False
pork carcass raw,0.2807306236629916,0.11261824022844906,0.2889050299618667,0.0,0.0,0.0,0.283978397839784,0.716021602160216,0.0,False,False,True,False
pork splean cooked,0.0733914760572651,0.1504551133321435,0.017432358816052294,0.0,0.0,0.0,0.8977635782747604,0.10223642172523963,0.0,True,False,False,False
chopped ham,0.008227743952608195,0.008209887560235588,0.005266025059015797,0.0030753459764223477,0.0,0.0,0.5287356321839081,0.33333333333333337,0.13793103448275862,False,False,False,True
pork centre loin chops raw,0.0556195491196314,0.07353203640906658,0.032685672780098055,0.0,0.0,0.0,0.6959459459459459,0.30405405405405406,0.0,False,False,True,False
pork blade chops cooked,0.043607042948823435,0.05782616455470284,0.02651171236607953,0.002819067145053819,0.0,0.0,0.6735966735966735,0.3035343035343035,0.02286902286902287,False,False,True,False
boston butt steak cooked,0.08129011025176897,0.08281277886846333,0.05937897221717814,0.0,0.0,0.0,0.5865992414664981,0.41340075853350194,0.0,False,False,True,False
pork meat raw,0.029455323350337338,0.0046403712296983765,0.033775195206101324,0.0,0.0,0.0,0.12264150943396225,0.8773584905660377,0.0,True,False,False,False
pork top loin chops raw,0.04722725028797104,0.0712118507942174,0.02324314508806973,0.0,0.0,0.0,0.7571157495256167,0.2428842504743833,0.0,False,False,True,False
pork blade steak braised,0.11420108606220175,0.12172050687131895,0.08116942073724351,0.0002229625832906202,0.0,0.0,0.6036092647826741,0.3956207351288201,0.0007700000885057572,False,False,True,False
pork boston steaks cooked,0.07207503702484779,0.0771015527396038,0.05102596695115308,0.0,0.0,0.0,0.605890603085554,0.39410939691444596,0.0,False,False,True,False
bacon cooked,0.007075859799243048,0.006246653578440122,0.005629199201016888,0.00017426960533059973,0.0,0.0,0.5248950209958009,0.4649070185962808,0.010197960407918418,False,False,False,True
pickled pork hocks,0.007898634194503868,0.009637694092450475,0.005447612130016342,0.0,0.0,0.0,0.6428571428571429,0.35714285714285715,0.0,False,False,False,True
pork boston roast cooked,0.11601118973177556,0.10797786899875068,0.0897040130742691,0.0,0.0,0.0,0.5505004549590536,0.4494995450409463,0.0,False,False,True,False
canadian style bacon grilled,0.007075859799243048,0.010173121542031056,0.003631741420010895,0.0007688364941055869,0.0,0.0,0.7125,0.25,0.0375,False,False,False,True
ham steak,0.011518841533651474,0.01981081563448153,0.004358089704013073,0.0,0.0,0.0,0.8222222222222222,0.17777777777777778,0.0,False,False,False,True
pork backfat,0.6060556195491197,0.023558807781545604,0.7305247866351915,0.0,0.0,0.0,0.03176895306859206,0.9682310469314079,0.0,True,False,False,False
bacon baked,0.007240414678295211,0.005175798679278958,0.006355547485019066,0.000256278831368529,0.0,0.0,0.4461538461538461,0.5384615384615384,0.015384615384615385,False,False,False,True
pork arm picnic raw,0.8718117492183644,0.9166517936819563,0.6235700018158706,0.0,0.0,0.0,0.5992998833138857,0.4007001166861143,0.0,False,False,True,False
salt pork raw,0.03488563435905875,0.0024986614313760487,0.04140185218812421,0.0,0.0,0.0,0.05785123966942148,0.9421487603305786,0.0,True,False,False,False
pork arm picnic cooked,0.8708244199440514,1.0,0.5859814781187579,0.0,0.0,0.0,0.6345413363533409,0.3654586636466591,0.0,False,False,True,False
pork top loin chops cooked,0.04442981734408425,0.07031947171158309,0.02033775195206101,0.0,0.0,0.0,0.7786561264822135,0.22134387351778656,0.0,False,False,True,False
ground pork raw,0.05413855520816192,0.0376583972871676,0.048120573815144355,0.0,0.0,0.0,0.4432773109243698,0.5567226890756303,0.0,False,False,True,False
pork shoulder raw,0.17607372058581539,0.13903266107442444,0.1481750499364445,0.0,0.0,0.0,0.4884012539184953,0.5115987460815047,0.0,False,False,True,False
pork chitterlings cooked,0.010860622017442818,0.006246653578440122,0.010532050118031594,0.0,0.0,0.0,0.3763440860215054,0.6236559139784945,0.0,False,False,False,True
pork breakfast strips cooked,0.008556853710712523,0.005889701945386401,0.007445069911022334,0.000256278831368529,0.0,0.0,0.44,0.5466666666666666,0.013333333333333336,False,False,False,True
pork blade roll roasted,0.17755471449728485,0.1160092807424594,0.160341383693481,0.0035879036391594054,0.0,0.0,0.4201680672268907,0.5707821590174531,0.009049773755656108,False,False,True,False
pork tail cooked,0.1792002632878065,0.08352668213457078,0.1788632649355366,0.0,0.0,0.0,0.3220922229869236,0.6779077770130764,0.0,False,False,True,False
pork centre rib roasts raw,0.04525259173934507,0.07852935927181867,0.01761394588705284,0.0,0.0,0.0,0.8193668528864059,0.18063314711359402,0.0,True,False,False,False
pork centre rib roasts roasted,0.3195655751193023,0.3771194003212565,0.20864354457962592,0.0,0.0,0.0,0.6477621091354996,0.3522378908645003,0.0,False,False,True,False
minced ham,0.009050518347869015,0.006068177761913261,0.007808244053023424,0.001025115325474116,0.0,0.0,0.4197530864197531,0.5308641975308642,0.04938271604938272,False,False,False,True
ham roasted,0.05199934178048379,0.051222559343209,0.03867804612311603,0.0015376729882111738,0.0,0.0,0.567193675889328,0.4209486166007905,0.011857707509881422,False,False,True,False
pork loin raw,0.03817673194010202,0.04122791361770481,0.026693299437080077,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889,0.0,False,False,True,False
pork backribs roasted,0.4219187098897482,0.3605211493842585,0.343017977120029,0.0,0.0,0.0,0.5167562036326426,0.4832437963673574,0.0,False,False,True,False
pork belly raw,0.38670396577258515,0.07567374620738891,0.4367169057563101,0.0,0.0,0.0,0.14987628137150938,0.8501237186284907,0.0,False,False,True,False
ham raw,0.0437715978278756,0.04247724433339283,0.03304884692209914,0.00011788826242952334,0.0,0.0,0.5660467107453742,0.4328592493935214,0.0010940398611045045,False,False,True,False
ham extra lean,0.007404969557347376,0.009102266642869892,0.004176502633012529,0.0015376729882111738,0.0,0.0,0.6375000000000001,0.28750000000000003,0.07500000000000001,False,False,False,True
pork feet pickled,0.10449234819812407,0.09423523112618241,0.08262211730524786,7.43208610968734e-05,0.0,0.0,0.5369728157512026,0.46273225599772194,0.00029492825107547114,False,False,True,False
pork shoulder cooked,0.06483462234655257,0.05604140638943424,0.05247866351915743,0.0,0.0,0.0,0.5207296849087893,0.4792703150912106,0.0,False,False,True,False
pork top loin roasts roasted,0.2678953430969228,0.4003212564697484,0.13582712910840747,0.0,0.0,0.0,0.7499164159144098,0.25008358408559006,0.0,False,False,True,False
pork skin,0.02534145137403324,0.03087631625914689,0.016161249319048485,0.0,0.0,0.0,0.6603053435114503,0.3396946564885496,0.0,True,False,False,False
pork country style ribs cooked,0.038670396577258515,0.04069248616812422,0.0276012347920828,0.0,0.0,0.0,0.6,0.39999999999999997,0.0,False,False,True,False
pork blade steak raw,0.10926443969063683,0.12064965197215778,0.07935355002723805,0.0015376729882111738,0.0,0.0,0.6041108132260947,0.39052725647899916,0.005361930294906166,False,False,True,False
pork tenderloin cooked,0.025176896494981078,0.040514010351597365,0.011258398402033775,0.0,0.0,0.0,0.7854671280276817,0.21453287197231835,0.0,True,False,False,False
pork loin cooked,0.03505018923811091,0.04319114759950027,0.021972035591065912,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,False,False,True,False
pork ears cooked,0.030278097745598156,0.03159021952525433,0.02179044852006537,0.000512557662737058,0.0,0.0,0.5919732441471572,0.4013377926421405,0.006688963210702342,False,False,True,False
pork tongue cooked,0.1030113542866546,0.09941102980546138,0.07808244053023425,0.0,0.0,0.0,0.5643363728470111,0.43566362715298884,0.0,False,False,True,False
pork spareribs raw,0.5912456804344249,0.35802248795288244,0.5511167604866533,0.0,0.0,0.0,0.39793691727831776,0.6020630827216822,0.0,False,False,True,False
ham patties grilled,0.0337337502056936,0.01427806532214885,0.033593608135100775,0.00256278831368529,0.0,0.0,0.2909090909090909,0.6727272727272727,0.03636363636363636,True,False,False,False
chicken skin roasted,0.08359387855849926,0.04069248616812422,0.08280370437624841,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,False,False,True,False
turkey breast raw,0.5848280401513906,0.8845261467071214,0.28854185581986563,0.0,0.0,0.0,0.7572192513368984,0.24278074866310162,0.0,False,False,True,False
ground turkey raw,0.0278097745598157,0.03997858290201678,0.015798075177047392,0.0,0.0,0.0,0.7202572347266881,0.2797427652733119,0.0,True,False,False,False
chicken wing cooked,0.008556853710712523,0.00856683919328931,0.006355547485019066,0.0,0.0,0.0,0.5783132530120482,0.4216867469879518,0.0,False,False,False,True
turkey roast roasted,0.034391969721902255,0.05140103515973586,0.01416379153804249,0.010507432086109688,0.0,0.0,0.7076167076167076,0.19164619164619162,0.10073710073710072,True,False,False,False
pheasant meat raw,0.23827546486753334,0.3241120828127789,0.13491919375340475,0.0,0.0,0.0,0.7096522078937085,0.2903477921062915,0.0,False,False,True,False
chicken back raw,0.030936317261806814,0.014813492771729433,0.030869802070092607,0.0,0.0,0.0,0.32806324110671936,0.6719367588932806,0.0,True,False,False,False
chicken back cooked,0.015303603751851243,0.01427806532214885,0.011803159615035409,0.0,0.0,0.0,0.5517241379310345,0.4482758620689655,0.0,False,False,False,True
chicken leg fried,0.07092315287148264,0.061395680885240056,0.046304703105138914,0.035366478728857,0.006535947712418301,0.0,0.46675712347354137,0.34599728629579374,0.18724559023066487,False,False,True,False
chicken feet cooked,0.16044100707585982,0.15705871854363734,0.12021064100236063,0.0023065094823167607,0.0,0.0,0.5673758865248227,0.42682140554480985,0.005802707930367505,False,False,True,False
turkey steak fried,0.029455323350337338,0.01624129930394432,0.019611403668058833,0.02793439261916966,0.0,0.0,0.29545454545454547,0.3506493506493507,0.35389610389610393,True,False,False,False
turkey taco meat cooked,0.04459437222313642,0.054792075673746214,0.025240602869075722,0.014095335725269094,0.0,0.0,0.6127744510978044,0.2774451097804391,0.10978043912175649,False,False,True,False
chicken leg raw,0.12111239098239263,0.10048188470462253,0.09969130197929907,0.0015376729882111738,0.0,0.0,0.5035778175313059,0.4910554561717353,0.0053667262969588556,False,False,True,False
chicken meat raw,0.3254895507651802,0.3053721220774585,0.25167968040675504,0.0,0.0,0.0,0.5524701323861801,0.4475298676138198,0.0,False,False,True,False
chicken neck cooked,0.015468158630903407,0.013385686239514548,0.012529507899037588,0.0,0.0,0.0,0.5208333333333334,0.4791666666666667,0.0,False,False,False,True
chicken drumstick fried,0.03175909165706763,0.028199179011243983,0.020519339023061557,0.01537672988211174,0.0026143790849673205,0.0,0.4773413897280967,0.3413897280966767,0.18126888217522658,False,False,True,False
quail egg,0.0023037683067302947,0.0021417097983223274,0.0018158707100054475,0.0002050230650948232,0.0,0.0001646655231560892,0.5263157894736842,0.43859649122807015,0.03508771929824561,False,False,False,True
duck meat cooked,0.07766990291262137,0.04747456719614493,0.07209006718721626,0.0,0.0,0.0,0.4012066365007541,0.5987933634992458,0.0,False,False,True,False
chicken wing roasted,0.0355438538752674,0.03605211493842585,0.0259669511530779,0.0,0.0,0.0,0.5855072463768116,0.41449275362318844,0.0,False,False,True,False
quail meat cooked,0.16916241566562448,0.20292700339104056,0.11603413836934809,0.0,0.0,0.0,0.6402027027027027,0.3597972972972973,0.0,False,False,True,False
goose meat cooked,0.07026493335527399,0.06282348741745494,0.05574723079716724,0.0,0.0,0.0,0.5341426403641881,0.46585735963581176,0.0,False,False,True,False
chicken breast cooked,0.018759256211946684,0.03087631625914689,0.008171418195024514,0.0,0.0,0.0,0.7935779816513762,0.20642201834862384,0.0,True,False,False,False
chicken neck raw,0.02451867697877242,0.012493307156880244,0.02378790630107136,0.0,0.0,0.0,0.34825870646766166,0.6517412935323382,0.0,True,False,False,False
duck egg,0.021392134276781306,0.016062823487417457,0.017432358816052294,0.00256278831368529,0.0,0.002401372212692967,0.4591836734693877,0.48979591836734687,0.0510204081632653,True,False,False,False
pheasant breast raw,0.07964456146124733,0.15830804925932537,0.02142727437806428,0.0,0.0,0.0,0.882587064676617,0.1174129353233831,0.0,False,False,True,False
duck meat raw,0.8430146453842357,0.2600392646796359,0.9057563101507172,0.0,0.0,0.0,0.22606671838634598,0.773933281613654,0.0,False,False,True,False
squab meat raw,0.09626460424551589,0.0656791004818847,0.08607227165425821,0.0,0.0,0.0,0.43705463182897863,0.5629453681710215,0.0,False,False,True,False
chicken drumstick raw,0.034721079480006585,0.04176334106728539,0.02251679680406755,0.000256278831368529,0.0,0.0,0.6518105849582173,0.34540389972144847,0.0027855153203342623,False,False,True,False
turkey meat roasted,0.04673358565081455,0.07638764947349634,0.020156164881060465,7.944643772424399e-05,0.0,0.0,0.7936066455285458,0.2058185459197864,0.000574808551667872,False,False,True,False
chicken breast raw,0.04920190883659701,0.0647867213992504,0.029235518431087706,0.0,0.0,0.0,0.6927480916030534,0.3072519083969466,0.0,False,False,True,False
ground chicken cooked,0.07799901267072569,0.10422987685168661,0.04975485745414926,0.0,0.0,0.0,0.6806526806526807,0.31934731934731936,0.0,False,False,True,False
turkey wing cooked,0.07010037847622182,0.09084419061217205,0.04194661340112584,0.0,0.0,0.0,0.6878378378378378,0.3121621621621622,0.0,False,False,True,False
